index,Education investment in area,Transportation investment in area,Colleges/Universities investment in area,Health investment in area,Other investment in area
129164,727311,0,0,0,0
129165,0,0,0,0,0
129166,8363425,0,0,0,0
129167,727311,0,0,0,0
129168,727311,0,0,0,0
129169,0,0,0,0,0
129170,727311,0,0,0,0
129171,8363425,0,0,0,0
129172,8363425,0,0,0,0
129173,727311,0,0,0,0
129174,727311,0,0,0,0
129175,0,0,0,0,0
129176,8363425,0,0,0,0
129177,8363425,0,0,0,0
129178,727311,0,0,0,0
129179,0,0,0,0,0
129180,8617981,0,0,0,0
129181,727311,0,0,0,0
129182,727311,0,0,0,0
129183,8617981,0,0,0,0
129184,8617981,0,0,0,0
129185,727311,0,0,0,0
129186,727311,0,0,0,0
129187,0,0,0,0,0
129188,727311,0,0,0,0
129189,8617981,0,0,0,0
129190,727311,0,0,0,0
129191,0,0,0,0,0
129192,8617981,0,0,0,0
129193,727311,0,0,0,0
129194,0,0,0,0,0
129195,0,0,0,0,0
129196,0,0,0,0,0
129197,8617981,0,0,0,0
129198,8363425,0,0,0,0
129199,0,0,0,0,0
129200,8363425,0,0,0,0
129201,0,0,0,0,0
129202,727311,0,0,0,0
129203,8363425,0,0,0,0
129204,727311,0,0,0,0
129205,727311,0,0,0,0
129206,727311,0,0,0,0
129207,0,0,0,0,0
129208,8363425,0,0,0,0
129209,727311,0,0,0,0
129210,8363425,0,0,0,0
129211,727311,0,0,0,0
129212,8363425,0,0,0,0
129213,727311,0,0,0,0
129214,8363425,0,0,0,0
129215,727311,0,0,0,0
129216,0,0,0,0,0
129217,0,0,0,0,0
129218,0,0,0,0,0
129219,0,0,0,0,0
129220,8617981,0,0,0,0
129221,8617981,0,0,0,0
129222,0,0,0,0,0
129223,727311,0,0,0,0
129224,0,0,0,0,0
129225,727311,0,0,0,0
129226,0,0,0,0,0
129227,0,0,0,0,0
129228,0,0,0,0,0
129229,0,0,0,0,0
129230,7560148,0,0,0,0
129231,0,0,0,0,0
129234,6515961,73000000,0,0,0
129235,6515961,73000000,0,0,0
129241,0,0,0,0,0
129242,0,0,0,0,0
129243,0,0,0,0,0
129244,0,0,0,0,0
129245,0,0,0,0,0
129246,0,0,0,0,0
129247,0,0,0,0,0
129248,0,0,0,0,0
129249,0,0,0,0,0
129250,0,0,0,0,0
129251,0,0,0,0,0
129252,0,0,0,0,0
129253,0,0,0,0,0
129254,0,0,0,0,0
129255,0,0,0,0,0
129256,0,0,0,0,0
129257,0,0,0,0,0
129258,0,0,0,0,0
129259,0,0,0,0,0
129260,0,0,0,0,0
129261,0,0,0,0,0
129262,0,0,0,0,0
129263,0,0,0,0,0
129264,0,0,0,0,0
129265,0,0,0,0,0
129266,0,0,0,0,0
129267,0,0,0,0,0
129268,0,0,0,0,0
129269,0,0,0,0,0
129270,0,0,0,0,0
129271,0,0,0,0,0
129272,0,0,0,0,0
129274,0,0,0,0,0
129275,0,0,0,0,0
129276,0,0,0,0,0
129277,0,0,0,0,0
129278,0,0,0,0,0
129279,0,0,0,0,0
129280,0,0,0,0,0
129281,0,0,0,0,0
129282,0,0,0,0,0
129283,0,0,0,0,0
129284,0,0,0,0,0
129285,0,0,0,0,0
129286,0,0,0,0,0
129287,0,0,0,0,0
129288,0,0,0,0,0
129343,0,0,0,0,0
129344,13791511,0,0,0,22300
129345,13791511,0,0,0,22300
129346,13791511,0,0,0,22300
129347,13791511,0,0,0,22300
129348,13791511,0,0,0,22300
129349,0,0,0,0,0
129350,0,0,0,0,0
129351,0,0,0,0,0
129352,13791511,0,0,0,22300
129353,0,0,0,0,0
129354,0,0,0,0,0
129355,13791511,0,0,0,22300
129356,13791511,0,0,0,22300
129357,0,0,0,0,0
129358,0,0,0,0,0
129359,0,0,0,0,0
129360,13791511,0,0,0,22300
129361,13791511,0,0,0,22300
129362,0,0,0,0,0
129363,0,0,0,0,0
129364,0,0,0,0,0
129365,13791511,0,0,0,22300
129366,0,0,0,0,0
129367,0,0,0,0,0
129368,0,0,0,0,0
129369,0,0,0,0,0
129370,0,0,0,0,0
129371,510000,0,0,0,597570
129372,0,0,0,0,0
129373,510000,0,0,0,597570
129374,0,0,0,0,0
129375,0,0,0,0,0
129376,0,0,0,0,0
129377,510000,0,0,0,597570
129378,0,0,0,0,0
129379,0,0,0,0,0
129380,0,0,0,0,0
129381,0,0,0,0,0
129382,510000,0,0,0,597570
129383,0,0,0,0,0
129384,0,0,0,0,0
129385,0,0,0,0,0
129386,0,0,0,0,0
129387,0,0,0,0,0
129388,0,0,0,0,0
129389,0,0,0,0,597570
129390,0,0,0,0,0
129391,0,0,0,0,0
129393,40650006,0,0,0,0
129394,0,0,0,0,0
129395,21086846,0,0,0,0
129397,0,0,0,0,0
129398,0,0,0,0,0
129399,0,0,0,0,0
129400,0,0,0,0,0
129401,0,0,0,0,0
129402,0,0,0,0,597570
129403,0,0,0,0,0
129404,0,0,0,0,597570
129405,0,0,0,0,0
129406,0,0,0,0,0
129407,0,0,0,0,0
129408,0,0,0,0,597570
129409,0,0,0,0,0
129410,0,0,0,0,597570
129411,0,0,0,0,0
129412,0,0,0,0,0
129413,0,0,0,0,597570
129414,0,0,0,0,0
129415,0,0,0,0,0
129416,0,0,0,0,0
129417,0,0,0,0,0
129418,0,0,0,0,0
129419,0,0,0,0,0
129420,0,0,0,0,0
129421,0,0,0,0,0
129422,0,0,0,0,597570
129423,0,0,0,0,597570
129424,0,0,0,0,597570
129425,0,0,0,0,597570
129426,0,0,0,0,597570
129427,0,0,0,0,597570
129428,0,0,0,0,597570
129429,0,0,0,0,0
129430,0,0,0,0,0
129431,0,0,0,0,597570
129432,0,0,0,0,0
129433,0,0,0,0,597570
129434,0,0,0,0,0
129435,0,0,0,0,0
129436,0,0,0,0,0
129437,0,0,0,0,0
129438,0,0,0,0,597570
129439,0,0,0,0,0
129440,0,0,0,0,597570
129441,0,0,0,0,0
129442,0,0,0,0,0
129443,0,0,0,0,0
129444,0,0,0,0,597570
129445,0,0,0,0,0
129446,0,0,0,0,597570
129447,0,0,0,0,0
129448,0,0,0,0,0
129449,0,0,0,0,0
129450,0,0,0,0,0
129451,0,0,0,0,597570
129452,0,0,0,0,597570
129453,0,0,0,0,0
129454,0,0,0,0,0
129455,0,0,0,0,0
129456,0,0,0,0,0
129457,0,0,0,0,0
129458,0,0,0,0,0
129459,0,0,0,0,0
129460,0,0,0,0,0
129461,0,0,0,0,0
129462,0,0,0,0,597570
129463,0,0,0,0,0
129464,0,0,0,0,0
129465,0,0,0,0,0
129466,0,0,0,0,0
129467,0,0,0,0,597570
129468,0,0,0,0,597570
129469,0,0,0,0,0
129470,0,0,0,0,0
129471,0,0,0,0,0
129472,0,0,0,0,0
129473,1020000,0,0,0,597570
129474,0,0,0,0,0
129475,0,0,0,0,0
129476,1020000,0,0,0,597570
129477,1020000,0,72428380,0,597570
129478,0,0,0,0,0
129479,0,0,0,0,0
129480,0,0,0,0,0
129481,0,0,0,0,0
129482,0,0,0,0,0
129483,0,0,0,0,0
129484,0,0,0,0,0
129485,0,0,0,0,0
129486,510000,0,0,0,13800
129488,0,0,0,0,0
129489,0,0,0,0,0
129490,0,0,0,0,13800
129491,0,0,0,0,0
129492,0,0,0,0,0
129493,0,0,0,0,0
129494,510000,0,0,0,13800
129495,0,0,0,0,0
129496,0,0,0,0,0
129497,0,0,0,0,0
129498,0,0,0,0,0
129499,8448073,0,0,0,0
129500,8448073,0,50000000,0,0
129501,0,0,0,0,0
129502,0,0,0,0,0
129503,0,0,0,0,0
129504,2550000,0,0,40000000,0
129505,0,0,0,0,0
129506,0,0,0,0,0
129507,0,0,0,0,0
129508,0,0,0,0,0
129509,0,0,0,0,0
129510,0,0,0,0,0
129511,0,0,0,0,0
129512,0,0,0,0,0
129532,0,0,0,0,547200
129533,0,0,0,0,547200
129534,0,0,0,0,547200
129535,0,0,0,0,547200
129536,0,0,0,0,0
129537,0,0,0,0,0
129538,0,0,0,0,0
129539,0,0,0,0,0
129540,0,0,0,0,0
129541,0,0,0,0,547200
129542,0,0,0,0,547200
129543,0,0,0,0,547200
129544,0,0,0,0,0
129545,0,0,0,0,547200
129546,0,0,0,0,0
129547,0,0,0,0,0
129548,0,0,0,0,547200
129549,0,0,0,0,547200
129550,0,0,0,0,0
129551,0,0,0,0,0
129552,0,0,0,0,0
129553,0,0,0,0,0
129554,0,0,0,0,0
129555,0,0,0,0,0
129556,0,0,0,0,0
129557,0,0,0,0,0
129558,0,0,0,0,0
129559,0,0,0,0,0
129560,0,0,0,0,0
129561,0,0,0,0,0
129562,0,0,0,0,0
129563,0,0,0,0,0
129564,0,0,0,0,0
129565,0,0,0,0,0
129566,2128390,0,0,0,0
129567,0,0,0,0,0
129568,2128390,0,0,0,0
129569,0,0,0,0,0
129570,0,0,0,0,0
129571,0,0,0,0,0
129572,255000,0,0,0,0
129573,0,0,0,0,0
129574,0,0,0,0,0
129575,255000,0,0,0,0
129576,0,0,0,0,0
129577,0,0,0,0,0
129578,0,0,0,0,0
129579,0,0,0,0,0
129580,0,0,0,0,0
129581,255000,0,0,0,0
129582,255000,0,0,0,0
129583,255000,0,0,0,0
129584,255000,0,0,0,0
129585,255000,0,0,0,0
129586,0,0,0,0,0
129587,0,0,0,0,0
129588,0,0,0,0,0
129589,0,0,0,0,0
129590,0,0,0,0,0
129591,255000,0,0,0,0
129592,0,0,0,0,0
129593,0,0,0,0,0
129594,0,0,0,0,0
129595,0,0,0,0,0
129596,0,0,0,0,0
129597,0,0,0,0,0
129598,0,0,0,0,0
129599,0,0,0,0,0
129600,0,0,0,0,0
129601,0,0,0,0,0
129602,0,0,0,0,0
129603,0,0,0,0,0
129605,0,0,0,0,0
129606,0,0,0,0,0
129607,0,0,0,0,0
129608,0,0,0,0,0
129611,0,0,0,0,0
129613,0,0,0,0,0
129614,0,0,0,0,0
129615,0,0,0,0,0
129616,0,0,0,0,0
129618,0,0,0,0,0
129619,0,0,0,0,0
129620,0,0,0,0,0
129621,0,0,0,0,0
129622,0,0,0,0,0
129623,0,0,0,0,0
129624,0,0,0,0,0
129625,0,0,0,0,0
129626,0,0,0,0,0
129627,0,0,0,0,0
129628,0,0,0,0,0
129629,0,0,0,0,0
129630,0,0,0,0,0
129631,0,0,0,0,0
129632,0,0,0,0,0
129633,0,0,0,0,0
129634,0,0,0,0,0
129635,0,0,0,0,0
129636,0,0,0,0,0
129637,0,0,0,0,0
129638,0,0,0,0,0
129639,0,0,0,0,0
129640,0,0,0,0,0
129641,0,0,0,0,0
129642,0,0,0,0,0
129643,0,0,0,0,0
129644,0,0,0,0,0
129645,0,0,0,0,0
129647,0,0,0,0,0
129648,0,0,0,0,0
129649,0,0,0,0,0
129650,0,0,0,0,0
129651,0,0,0,0,0
129652,0,0,0,0,0
129653,0,0,0,0,0
129654,0,0,0,0,0
129655,0,0,0,0,0
129656,0,0,0,0,0
129657,0,0,0,0,0
129658,0,0,0,0,0
129659,0,0,0,0,0
129660,0,0,0,0,0
129661,0,0,0,0,0
129662,0,0,0,0,0
129663,0,0,0,0,0
129664,0,0,0,0,0
129665,0,0,0,0,0
129666,0,0,0,0,0
129667,0,0,0,0,0
129668,0,0,0,0,0
129669,0,0,0,0,0
129670,0,0,0,0,0
129671,0,0,0,0,0
129672,0,0,0,0,0
129673,0,0,0,0,0
129674,0,0,0,0,0
129676,0,0,0,0,0
129677,0,0,0,0,0
129679,0,0,0,0,0
129680,0,0,0,0,0
129681,0,0,0,0,0
129683,0,0,0,0,0
129687,0,0,0,0,0
129688,0,0,0,0,0
129689,0,0,0,0,0
129690,0,0,0,0,0
129691,0,0,0,0,0
129694,0,0,0,0,0
129695,0,0,0,0,0
129696,0,0,0,0,0
129697,0,0,0,0,0
129699,0,0,0,0,0
129703,0,0,0,0,0
129705,0,0,0,0,0
129706,0,0,0,0,0
129708,0,0,0,0,0
129709,0,0,0,0,0
129710,0,0,0,0,0
129711,0,0,0,0,0
129713,0,0,0,0,0
129716,0,0,0,0,0
129718,0,0,0,0,0
129720,0,0,0,0,0
129722,0,0,0,0,0
129723,0,0,0,0,0
129724,0,0,0,0,0
129725,0,0,0,0,0
129726,0,0,0,0,0
129727,1020000,44387000,0,0,0
129728,1020000,44387000,0,0,0
129729,1020000,44387000,0,0,0
129730,0,0,0,0,0
129731,0,0,0,0,0
129732,0,0,0,0,0
129733,0,0,0,0,0
129735,0,0,0,0,0
129736,0,0,0,0,0
129737,0,0,0,0,0
129738,22848232,0,0,0,0
129739,0,0,0,0,0
129740,0,0,0,0,0
129741,0,0,0,0,0
129742,0,0,0,0,0
129743,510000,0,0,0,0
129744,510000,0,0,0,0
129745,0,0,0,0,0
129746,510000,0,0,0,0
129747,0,0,0,0,0
129748,0,0,0,0,0
129749,0,0,0,0,0
129750,510000,0,0,0,0
129751,510000,0,0,0,0
129752,0,0,0,0,0
129753,510000,0,0,0,0
129754,510000,0,0,0,0
129755,0,0,0,0,0
129756,510000,0,0,0,0
129757,0,0,0,0,0
129758,0,0,0,0,0
129759,0,0,0,0,0
129760,510000,0,0,0,0
129761,0,0,0,0,0
129762,510000,0,0,0,0
129763,0,0,0,0,0
129764,510000,0,0,0,0
129765,0,0,0,0,0
129766,0,0,0,0,0
129767,0,0,0,0,0
129768,510000,0,0,0,0
129769,510000,0,0,0,0
129770,0,0,0,0,0
129771,0,0,0,0,0
129772,510000,0,0,0,0
129773,0,0,0,0,0
129774,0,0,0,0,0
129775,0,0,0,0,0
129776,510000,0,0,0,0
129777,0,0,0,0,0
129778,510000,0,0,0,0
129779,0,0,0,0,0
129780,0,0,0,0,0
129781,0,0,0,0,0
129782,0,0,0,0,0
129783,0,0,0,0,0
129784,0,0,0,0,0
129785,0,0,0,0,0
129786,0,0,0,0,0
129787,0,0,0,0,0
129788,510000,0,0,0,0
129789,0,0,0,0,0
129790,0,0,0,0,0
129791,0,0,0,0,0
129792,510000,0,0,0,0
129793,0,0,0,0,0
129794,0,0,0,0,0
129795,0,0,0,0,0
129796,0,0,0,0,0
129797,0,0,0,0,0
129798,0,0,0,0,0
129799,0,0,0,0,0
129800,0,0,0,0,0
129801,0,0,0,0,0
129802,0,0,0,0,0
129803,0,0,0,0,0
129804,0,0,0,0,0
129805,0,0,0,0,0
129806,0,0,0,0,0
129807,0,0,0,0,0
129808,0,0,0,0,0
129809,0,0,0,0,0
129810,0,0,0,0,0
129811,0,0,0,0,0
129812,0,0,0,0,0
129813,0,0,0,0,0
129814,0,0,0,0,0
129815,0,0,0,0,0
129816,0,0,0,0,0
129817,37963612,0,0,0,0
129818,0,0,0,0,0
129819,0,0,0,0,0
129820,0,0,0,0,0
129821,3032638,0,0,0,0
129822,0,0,0,0,0
129823,3032638,0,0,0,0
129824,0,0,0,0,0
129827,0,0,0,0,0
129828,0,0,0,0,0
129829,0,0,0,0,0
129830,0,0,0,0,0
129831,3032638,0,0,0,0
129832,0,0,0,0,0
129833,0,0,0,0,0
129834,29352302,0,0,0,0
129835,0,0,0,0,0
129836,2550000,0,0,0,0
129837,0,0,0,0,0
129838,0,0,0,0,0
129839,0,0,0,0,0
129840,29352302,0,0,0,0
129841,26802302,0,0,0,0
129842,0,0,0,0,0
129843,956956,0,0,0,0
129844,0,0,0,0,0
129845,0,0,0,0,0
129846,0,0,0,0,0
129847,0,0,0,0,0
129848,0,0,0,0,0
129849,8191423,0,0,0,0
129850,0,0,0,0,0
129851,0,0,0,0,0
129852,0,0,0,0,0
129853,0,0,0,0,0
129854,0,0,0,0,0
129855,8191423,0,0,0,0
129856,8191423,0,0,0,0
129857,0,0,0,0,0
129858,0,0,0,0,0
129859,0,0,0,0,0
129860,0,0,0,0,0
129861,8191423,0,0,0,0
129862,8191423,0,0,0,0
129863,0,0,0,0,0
129864,0,0,0,0,0
129865,0,0,0,0,0
129866,0,0,0,0,0
129867,2261844,0,0,0,0
129868,12594672,0,0,0,0
129903,3980731,0,0,0,0
129904,0,0,0,0,0
129905,0,0,0,0,0
129906,0,0,0,0,0
129907,3980731,0,0,0,0
129908,0,0,0,0,0
129909,0,0,0,0,0
129911,0,0,0,0,597570
129912,0,0,0,0,0
129913,0,0,0,0,0
129914,0,0,0,0,597570
129915,0,0,0,0,597570
129916,0,0,0,0,0
129917,0,0,0,0,0
129918,0,0,0,0,597570
129919,0,0,0,0,0
129920,0,0,0,0,597570
129921,0,0,0,0,597570
129922,0,0,0,0,597570
129923,0,0,0,0,0
129924,0,0,0,0,0
129925,0,0,0,0,0
129926,0,0,0,0,597570
129927,0,0,0,0,0
129928,0,0,0,0,597570
129929,0,0,0,0,0
129931,0,0,0,0,0
129932,0,0,0,0,597570
129933,0,0,0,0,0
129934,0,0,0,0,597570
129935,0,0,0,0,597570
129936,0,0,0,0,597570
129937,0,0,0,0,0
129938,0,0,0,0,597570
129939,0,0,0,0,597570
129940,0,0,0,0,597570
129941,0,0,0,0,597570
129942,0,0,0,0,0
129943,0,0,0,0,597570
129944,0,0,0,0,0
129945,0,0,0,0,0
129946,0,0,0,0,0
129947,0,0,0,0,0
129948,0,0,0,0,0
129949,0,0,0,0,0
129950,0,0,0,0,597570
129951,0,0,0,0,597570
129952,0,0,0,0,0
129953,0,0,0,0,597570
129954,0,0,0,0,597570
129955,0,0,0,0,0
129956,0,0,0,0,0
129957,0,0,0,0,0
129958,0,0,0,0,597570
129959,0,0,0,0,0
129960,0,0,0,0,597570
129961,0,0,0,0,0
129962,0,0,0,0,0
129963,0,0,0,0,0
129964,0,0,0,0,0
129965,0,0,0,0,0
129966,0,0,0,0,0
129967,2090083,0,289720000,9890900,0
129968,517056,0,289720000,9890900,0
130005,3032638,0,0,0,0
130006,0,0,0,0,0
130007,0,0,0,0,0
130008,3032638,0,0,14731900,0
130009,0,0,0,0,0
130010,37963612,0,0,14731900,0
130011,0,0,0,0,0
130012,0,0,0,0,0
130013,3032638,0,0,14731900,0
130014,0,0,0,0,0
130015,37963612,0,0,14731900,0
130016,0,0,0,0,0
130017,3032638,0,0,0,0
130018,3032638,0,0,0,0
130019,37963612,0,0,14731900,0
130020,0,0,0,0,0
130021,37963612,0,0,14731900,0
130022,0,0,0,0,0
130023,0,0,0,0,0
130024,37963612,0,0,14731900,0
130025,37963612,0,0,14731900,0
130026,3032638,0,0,0,0
130027,3032638,0,0,14731900,0
130028,0,0,0,0,0
130029,0,0,0,0,0
130030,0,0,0,0,0
130031,0,0,0,0,0
130032,0,0,0,0,0
130033,0,0,0,0,0
130034,3032638,0,0,0,0
130035,0,0,0,0,0
130036,3032638,0,0,0,0
130037,0,0,0,0,0
130038,37963612,0,0,14731900,0
130039,0,0,0,0,0
130040,0,0,0,0,0
130041,37963612,0,0,14731900,0
130042,0,0,0,0,0
130043,0,0,0,0,0
130044,0,0,0,0,0
130045,0,0,0,0,0
130046,0,0,0,0,0
130047,3032638,0,0,14731900,0
130048,0,0,0,0,0
130049,0,0,0,0,0
130050,41441461,0,0,0,0
130051,0,0,0,0,0
130052,0,0,0,0,0
130053,0,0,0,0,0
130054,0,0,0,0,0
130055,0,0,0,0,0
130056,0,0,0,0,0
130057,0,0,0,0,0
130058,0,0,0,0,0
130059,0,0,0,0,0
130060,0,0,0,0,0
130061,0,0,0,0,0
130062,0,0,0,0,0
130063,0,0,0,0,0
130064,0,0,0,0,597570
130065,0,0,0,0,0
130066,0,0,0,0,0
130067,0,0,0,0,0
130068,0,0,0,0,0
130069,0,0,0,0,0
130070,0,0,0,0,597570
130071,0,0,0,0,597570
130072,0,0,0,0,0
130073,0,0,0,0,0
130074,0,0,0,0,0
130075,0,0,0,0,0
130076,0,0,0,0,597570
130077,0,0,0,0,0
130078,0,0,0,0,0
130079,0,0,0,0,0
130080,0,0,0,0,597570
130081,0,0,0,0,0
130082,0,0,0,0,0
130083,0,0,0,0,597570
130089,0,0,0,0,0
130090,0,0,0,0,0
130091,0,0,0,0,0
130092,3980731,0,0,0,0
130093,0,0,0,0,0
130094,0,0,0,0,0
130095,3980731,0,0,0,0
130096,0,0,0,0,0
130097,0,0,0,0,0
130098,3980731,0,0,0,0
130099,0,0,0,0,0
130100,0,0,0,0,0
130101,0,0,0,0,0
130102,0,0,0,0,0
130103,0,0,0,0,0
130104,0,0,0,0,0
130105,0,0,0,0,0
130106,0,0,0,0,0
130107,0,0,0,0,0
130108,0,0,0,0,0
130109,0,0,0,0,0
130111,0,0,0,0,0
130112,5408669,0,0,0,0
130113,0,0,0,0,0
130116,0,0,0,0,0
130117,0,0,0,0,0
130118,0,0,0,0,0
130119,0,0,0,0,0
130120,0,0,0,0,0
130121,5408669,0,0,0,0
130122,6428669,0,0,0,0
130123,5408669,0,0,0,0
130124,6428669,0,0,0,0
130125,0,0,0,0,0
130126,0,0,0,0,0
130127,5408669,0,0,0,0
130129,0,0,0,0,0
130131,0,0,0,0,0
130132,6428669,0,0,0,0
130133,0,0,0,0,0
130134,0,0,0,0,0
130135,0,0,0,0,0
130136,0,0,0,0,0
130137,0,0,0,0,0
130138,0,0,0,0,0
130139,0,0,0,0,0
130140,0,0,0,0,0
130141,0,0,0,0,0
130142,0,0,0,0,0
130143,0,0,0,0,0
130144,0,0,0,0,0
130145,0,0,0,0,0
130146,0,0,0,0,0
130147,0,0,0,0,0
130148,0,0,0,0,0
130149,0,0,0,0,0
130150,0,0,0,0,0
130151,0,0,0,0,0
130152,0,0,0,0,0
130153,0,0,0,0,0
130154,0,0,0,0,0
130155,0,0,0,0,0
130156,0,0,0,0,0
130157,0,0,0,0,0
130158,0,0,0,0,0
130159,0,0,0,0,0
130160,0,0,0,0,0
130161,0,0,0,0,0
130162,0,0,0,0,0
130163,0,0,0,0,0
130164,0,0,0,0,0
130165,0,0,0,0,0
130166,0,0,0,0,0
130167,0,0,0,0,0
130168,0,0,0,0,0
130169,0,0,0,0,0
130170,0,0,0,0,0
130171,0,0,0,0,0
130172,0,0,0,0,0
130173,0,0,0,0,0
130174,0,0,0,0,0
130175,0,0,0,0,0
130176,0,0,0,0,0
130177,0,0,0,0,0
130178,0,0,0,0,0
130179,0,0,0,0,0
130180,0,0,0,0,0
130181,0,0,0,0,0
130182,0,0,0,0,0
130183,0,0,0,0,0
130184,0,0,0,0,0
130185,0,0,0,0,0
130186,0,0,0,0,0
130187,0,0,0,0,0
130188,0,0,0,0,0
130189,0,0,0,0,0
130190,0,0,0,0,0
130191,0,0,0,0,0
130192,0,0,0,0,0
130193,0,0,0,0,0
130194,0,0,0,0,0
130195,0,0,0,0,0
130196,0,0,0,0,0
130197,0,0,0,0,0
130198,0,0,0,0,0
130199,0,0,0,0,0
130200,0,0,0,0,0
130201,0,0,0,0,0
130202,0,0,0,0,0
130203,0,0,0,0,0
130204,0,0,0,0,0
130205,0,0,0,0,0
130206,0,0,0,0,0
130207,0,0,0,0,0
130208,0,0,0,0,0
130209,0,0,0,0,0
130210,0,0,0,0,0
130211,0,0,0,0,0
130212,11083169,0,0,0,0
130213,0,0,0,0,0
130214,11083169,0,0,0,0
130215,11083169,0,0,0,0
130216,0,0,0,0,0
130218,0,0,0,0,0
130219,11083169,0,0,0,0
130220,0,0,0,0,0
130221,0,0,0,0,0
130222,0,0,0,0,0
130223,0,0,0,0,0
130224,0,0,0,0,0
130225,3032638,0,0,0,0
130226,3032638,0,0,0,0
130227,0,0,0,0,0
130228,0,0,0,0,0
130229,0,0,0,0,0
130230,0,0,0,0,0
130231,0,0,0,0,0
130232,0,0,0,0,0
130233,0,0,0,0,0
130234,0,0,0,0,0
130235,0,0,0,0,0
130236,37963612,0,0,0,0
130237,37963612,0,0,0,0
130238,0,0,0,0,0
130239,3032638,0,0,0,0
130240,0,0,0,0,0
130241,0,0,0,0,0
130242,0,0,0,0,0
130243,0,0,0,0,0
130244,3032638,0,0,0,0
130245,0,0,0,0,0
130246,0,0,0,0,0
130247,0,0,0,0,0
130248,3032638,0,0,0,0
130251,0,0,0,0,0
130252,0,0,0,0,0
130253,0,0,0,0,0
130254,0,0,0,0,0
130255,0,0,0,0,0
130256,37963612,0,0,0,0
130257,3032638,0,0,0,0
130258,0,0,0,0,0
130259,0,0,0,0,0
130260,0,0,0,0,0
130261,0,0,0,0,0
130262,0,0,0,0,0
130263,0,0,0,0,0
130264,0,0,0,0,0
130265,0,0,0,0,0
130266,0,0,0,0,0
130267,0,0,0,0,0
130268,0,0,0,0,0
130269,3032638,0,0,0,0
130270,3032638,0,0,0,0
130271,3032638,0,0,0,0
130272,0,0,0,0,0
130273,0,0,0,0,0
130274,37963612,0,0,0,0
130275,0,0,0,0,0
130276,37963612,0,0,0,0
130277,0,0,0,0,0
130278,8617981,0,0,0,0
130279,727311,0,0,0,0
130280,8617981,0,0,0,0
130281,0,0,0,0,0
130282,0,0,0,0,0
130283,727311,0,0,0,0
130284,0,0,0,0,0
130285,727311,0,0,0,0
130286,0,0,0,0,0
130287,0,0,0,0,0
130288,0,0,0,0,0
130289,0,0,0,0,0
130290,727311,0,0,0,0
130291,727311,0,0,0,0
130292,727311,0,0,0,0
130293,0,0,0,0,0
130294,0,0,0,0,0
130295,0,0,0,0,0
130296,0,0,0,0,0
130297,0,0,0,0,0
130298,0,0,0,0,0
130299,0,0,0,0,0
130300,0,0,0,0,0
130301,0,0,0,0,0
130302,0,0,0,0,0
130303,0,0,0,0,0
130304,0,0,0,0,0
130305,0,0,0,0,0
130306,0,0,0,0,0
130307,0,0,0,0,0
130308,0,0,0,0,0
130309,0,0,0,0,0
130310,0,0,0,0,0
130311,0,0,0,0,0
130312,0,0,0,0,0
130313,0,0,0,0,0
130314,0,0,0,0,0
130315,0,0,0,0,0
130316,0,0,0,0,0
130317,0,0,0,0,0
130318,0,0,0,0,0
130319,0,0,0,0,0
130320,0,0,0,0,0
130321,0,0,0,0,0
130322,0,0,0,0,0
130323,0,0,0,0,0
130324,0,0,0,0,0
130325,0,0,0,0,0
130326,0,0,0,0,0
130327,0,0,0,0,0
130328,0,0,0,0,0
130329,0,0,0,0,0
130330,0,0,0,0,0
130331,0,0,0,0,0
130332,0,0,0,0,0
130333,0,0,0,0,0
130334,0,0,0,0,0
130335,0,0,0,0,0
130336,0,0,0,0,0
130337,0,0,0,0,0
130338,0,0,0,0,0
130339,0,0,0,0,0
130340,0,0,0,0,0
130341,0,0,0,0,0
130342,0,0,0,0,0
130343,0,0,0,0,0
130344,0,0,0,0,0
130345,0,0,0,0,0
130346,0,0,0,0,0
130347,0,0,0,0,0
130348,0,0,0,0,0
130349,0,0,0,0,0
130350,0,0,0,0,0
130351,0,0,0,0,0
130352,0,0,0,0,0
130353,0,0,0,0,0
130354,2877583,0,189800000,0,0
130355,0,0,0,0,0
130356,0,0,0,0,0
130357,0,0,0,0,0
130358,2877583,0,189800000,0,0
130359,2877583,0,189800000,0,0
130360,0,0,0,0,0
130361,0,0,0,0,0
130362,0,0,0,0,0
130363,7560148,0,0,0,0
130364,7560148,0,0,0,0
130365,0,0,0,0,0
130366,0,0,0,0,0
130367,7560148,0,0,0,0
130368,0,0,0,0,0
130369,0,0,0,0,0
130370,0,0,0,0,0
130371,0,0,0,0,0
130372,0,0,0,0,0
130373,0,0,0,0,0
130374,0,0,0,0,0
130375,0,0,0,0,0
130376,0,0,0,0,0
130377,0,0,0,0,0
130378,0,0,0,0,0
130379,8567310,0,0,0,0
130380,8057310,0,0,0,0
130381,8567310,0,0,0,0
130382,8057310,0,0,0,0
130383,0,0,0,0,761615000
130384,0,0,0,0,0
130385,0,0,0,0,0
130386,0,0,0,0,761615000
130387,0,0,0,0,0
130388,0,0,0,0,0
130389,0,0,0,0,761615000
130390,0,0,0,0,0
130391,0,0,0,0,0
130392,0,0,126000000,0,761615000
130393,0,0,126000000,0,761615000
130394,0,0,0,0,761615000
130395,0,0,0,0,8015000
130396,0,0,0,0,712865000
130397,0,0,0,0,0
130398,0,0,0,0,0
