_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
123,Transit,Transportation,Leamington,Transit Bus Purchase,Planning,2021,Purchase 2 low-floor conventional diesel buses to replace existing buses which have reached the end of their operational life.,Improved capacity of the transit system.,Essex,Southwest,,,,880000,Yes,Yes,Yes,,,,
124,Transit,Transportation,London,Intelligent Traffic Signals,Under construction,Mar-27,"Project includes upgrading up to 399 intersections into a highbandwidth communication network, installation of transit-priority signals and GPS-based tracking sensors, installation of video cameras and travel time monitoring equipment, and the creation of a Transportation Management Centre within an existing municipal building to centralize and coordinate traffic management capabilities across the City of London.","The Project will improve the data collection, analysis and dispatch capabilities of theCity of London, ensuring greater reliability of the existing and future transit system.",Middlesex,Southwest,300 Dufferin Avenue,N6A 4L9,,19500000,Yes,Yes,Yes,,,,
125,Transit,Transportation,London,Dundas Place Thames Valley Parkway Active Transportation Connection,Under construction,2022,The Project consists of the construction of new bicycle lanes and improved sidewalksbetween the Thames Valley Parkway and transit stops along the planned DowntownLoop Bus Rapid Transit,"The Project will deliver 0.4 km of new bicycle lanes, 0.4 km of improved sidewalks, and 0.25km of reconstructed roadway.",Middlesex,Southwest,300 Dufferin Ave,N6A 4L9,,4000000,Yes,Yes,Yes,,,42.98218581275427|42.98238913817438,-81.2550033814869|-81.25411554590909
126,Transit,Transportation,London,East London Link,Planning,Mar-27,"Project will revitalize 6.3 km of roadway from downtown (King Street) to Fanshawe College by widening Highbury Bridge (overpass), Highbury Avenue and Oxford Street as well as conversion of existing mixed use traffic lanes into dedicated bus lanes ","Installation of 14 transit platforms along the route, 3.7 km of cycling facilities and a transit hub at Fanshawe College; It will also include intelligent traffic signals including transit signal priority, sensors and video; purchase of 9 new buses and concurrent work on sewers and water mains. ",Middlesex,Southwest,King St. ,N6A 4L9,,120200000,Yes,Yes,Yes,,,43.010993|42.983737|43.010966|42.983737|43.010966,-81.200095|-81.244674|-81.200168|-81.244674|-81.200168
127,Transit,Transportation,London,Downtown Loop,Under construction,Mar-24,"The Project involves the construction of a Bus Rapid Transit (BRT) corridor in downtown London, including dedicated bus lanes, intelligent traffic signals, platforms and bicycle lanes, as well as the relocation and reconstruction of sidewalks and water mains impacted by construction of the corridor. ","The Project will deliver 2 km of roadways with dedicated bus lanes, sidewalks on both sides of the street (total 4 km), intelligent traffic signals at 12 intersections, 5 transit platforms, 480 m of bicycle lanes and relocate 600 m of water main.",Middlesex,Southwest,Queens Ave & Wellington St.Ridout St & King St,N6A 4L9,,28500000,Yes,Yes,Yes,,,42.982501|42.983737|42.981312|42.983737|42.981312,-81.249272|-81.244674|-81.253416|-81.244674|-81.253416
128,Transit,Transportation,London,Adelaide Street Underpass Active Transportation Connections,Planning,Dec-24,The Project is a component of the broader Adelaide Street Underpass Project and will construct approx. 250m of four-metre wide multi-use paths on both sides (500m total) of Adelaide Street which will run under a Canadian Pacific Rail bridge. ,"Currently, Adelaide Street crosses two tracks at-grade directly adjacent to a CPR yard on the eastern side of the intersection. The Project will facilitate active transit that provides a connection to bus stops on Adelaide street and to future bus rapid transit on Oxford Street. The crossing will eliminate frequent delays due to train blockages.",Middlesex,Southwest,Adelaide St,N6A 4L9,,18900000,Yes,Yes,Yes,,,42.995876,-81.235044
129,Transit,Transportation,London,Wellington Gateway,Planning,Mar-27,"The Project consists of the construction of a complete Rapid Tranist corridor along 6.8 km of Wellington Rd. from downtown to Highway 401. Includes widening to establish continuous transit lanes, multi-use paths, bike lanes, and sidewalks. ","The Project aims to provide better transit connectivity to and from the south end o the city connecting people to jobs, as well as support investment in rapidly expanding commercial and industrial areas of the city. ",Middlesex,Southwest,Wellington Rd. ,N6A 4L9,,131800000,Yes,Yes,Yes,,,42.966721|42.983696|42.932222|42.983696|42.932222,-81.23233|-81.244743|-81.222073|-81.244743|-81.222073
130,Transit,Transportation,London,Dundas Street Old East Village Streetscape Improvements,Under construction,2022,"The Project scope includes the widening of approximately 1.62 kilometers of roadway along Dundas St. replacement of adjacent sidewalks, installation of approximately 0.81 kilometers of new dedicated cycling lanes with signalized intersections at Dundas St. & Lyle St. /Elizabeth St. and Dundas St. & Rectory St., and installation of new bicycle parking & lock-up areas.",The Project will enhance and revitalize the transit corridor in the area of Dundas street with improved direct pedestrian and cycling connections to Dundas street bus stops and along connecting side streets to the future King Street rapid transit corridor. ,Middlesex,Southwest,Dundas St. & Lyle St./Elizabeth St. Dundas St. & Rectory St.  ,N5W 3T5,,8200000,Yes,Yes,Yes,,,42.98887262563194|42.99158448595129,-81.23145357402457|-81.22197023014152
131,Transit,Transportation,London,Oxford Street/Wharncliffe Road Intersection Improvements,Planning,Mar-27,"The Project includes the construction of new transit queue jump lanes in the eastbound and westbound lanes along Oxford St. at Wharncliffe Rd., as well as intelligent traffic signals, street lighting, turning lanes, sidewalks and bike lanes. ",The Project aims to improve capacity of public transit infrastructure and improve quality and safety of the existing and future transit systems. These major intersecting improvements will improve overall traffic operations. ,Middlesex,Southwest,Oxford St. & Wharncliffe Rd. ,N6H 1R5,,17800000,Yes,Yes,Yes,,,42.991989,-81.264863
132,Transit,Transportation,London,Expansion Buses,Planning,Oct-27,Purchase 31 mixed 40' and 60' diesel buses.,Improved transit service and increased service frequencies system wide.,Middlesex,Southwest,300 Dufferin Avenue,N6A 4L9,,25200000,Yes,Yes,Yes,,,,
133,Transit,Transportation,London,Bus Stop Amenities,Planning,2023,"Install 60 new bus shelters which include solar-powered lighting and benches, and 150 new solar-powered lights at exisiting bus shelters. ",Improved overall customer experience.,Middlesex,Southwest,300 Dufferin Avenue,N6A 4L9,,1100000,Yes,Yes,Yes,,,,
134,Transit,Transportation,Machin,Bus Storage Shelter,Planning,2021,Build a new garage for a bus used to transport senior citizens. ,Improved quality and safety of existing and future transit system and access to public transit.,Kenora,Northwest,,,,21896,Yes,Yes,Yes,,,49.857074,-93.38836
135,Transit,Transportation,Midland,Ride Scheduling and Vehicle Tracking Systems,Complete,Apr-21,Install scheduling and global positioning systemprogram on six vehicles. ,Enhanced ability for transit users to schedule rides onspecialized transit vehicles through a web based platform.,Simcoe,Central,,,,109730,Yes,Yes,Yes,,,,
136,Transit,Transportation,Midland,Transit Vehicle Replacement,Complete,Mar-21,Replace one 30-foot transit buses and two specialized transit vans. ,Increased reliability of the system.,Simcoe,Central,,,,715000,Yes,Yes,Yes,,,,
137,Transit,Transportation,Milton,Design and Construction of a Transit Operations Facility,Under construction,Mar-26,"This project's scope is for the construction of a Transit Operations Facility including the followingcomponents:- Detailed design and facility layout- Site development- Contract administration, management, procurement process (value-for-money approach)- Facility constructionThe project will generate the following outputs:- Design, layout and construction of a Transit Operations Facility (Phase 1); 147,863 square feet- Inclusion of sustainable design and practices, using LEED criteria- Storage space for 36 conventional and specialized vehicles (Phase 1), with a total build-outcapacity for 70 vehicles- Space accommodation for vehicle servicing/maintenance, human resource capacities, amenities","The outcome of this project is to design and construct a Transit Operations Facility to facilitatecurrent and forecasted transit service requirements, to support population/employment growth inMilton and the broader GTHA.",Halton,Central,,,,46987903,Yes,Yes,Yes,,,,
138,Transit,Transportation,Mississauga,Hurontario Light Rail Transit (LRT),Under construction,Fall 2024,New light rail transit,"The Hurontario light rail transit (LRT) project will be a 20-kilometre LRT line in the cities of Mississauga and Brampton along the Hurontario corridor, including a loop in downtown Mississauga. The line will have 22 stations. The project includes the pro",Peel,Central,,,Hurontario Light Rail Transit (LRT),5632000000,,Yes,,,http://www.metrolinx.com/en/greaterregion/projects/hurontario-lrt.aspx,,
139,Transit,Transportation,Mississauga,Square One GO Bus Terminal,Complete,Mar-16,Construction of a new building,,Peel,Central,210 Centre View Dr,L5B 4C1,,0,,Yes,,,,43.595536,-79.648697
140,Transit,Transportation,Mississauga,Pearson Station,Complete,Jun-15,UP Express Station,Located in Terminal 1 at Pearson Airport adjacent to the Terminal Link Train station,Peel,Central,,,Union Pearson Express,0,,,,,,43.68253,-79.612962
141,Transit,Transportation,Mississauga,Port Credit GO Station,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,30 Queen St E,L5G 2Z6,Hurontario Light Rail Transit (LRT),0,,,,,,43.557555,-79.585233
142,Transit,Transportation,Mississauga,Mineola Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Mineola Rd W / Hurontario St,L5G 4N9,Hurontario Light Rail Transit (LRT),0,,,,,,43.561693,-79.590628
143,Transit,Transportation,Mississauga,North Service Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Harborn Rd,L5B 1M8,Hurontario Light Rail Transit (LRT),0,,,,,,43.569876,-79.601808
144,Transit,Transportation,Mississauga,Queensway Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Queensway W,L5A 2G2,Hurontario Light Rail Transit (LRT),0,,,,,,43.574093,-79.607543
145,Transit,Transportation,Mississauga,Dundas and Hurontario Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Dundas W,L5A 2G4,Hurontario Light Rail Transit (LRT),0,,,,,,43.580124,-79.616128
146,Transit,Transportation,Mississauga,Cooksville GO Station,Complete,Fall 2024,GO Expansion - Early Works,The Cooksville Station redevelopment project consists of a new station building with a large public plaza; upgrades to existing rail platform and pedestrian tunnels; a new six-story parking structure with pedestrian bridge to rail platform.,Peel,Central,3210 Hurontario St,L5B 3Y9,Hurontario Light Rail Transit (LRT),0,,,,,http://www.gotransit.com/public/en/improve/projects/Cooksville/http://www.infrastructureontario.ca/Cooksville-GO-Station/,43.58288435,-79.62357813
147,Transit,Transportation,Mississauga,Central Parkway Fairview Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontio St / Central Pkwy W,L5B 0B9,Hurontario Light Rail Transit (LRT),0,,,,,,43.589204,-79.628713
148,Transit,Transportation,Mississauga,Matthews Gate Burnhamthorpe Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Matthews Gate,L5A 3X1,Hurontario Light Rail Transit (LRT),0,,,,,,43.592289,-79.632996
149,Transit,Transportation,Mississauga,Robert Speck Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Robert Speck Pkwy,L4Z 4E8,Hurontario Light Rail Transit (LRT),0,,,,,,43.596147,-79.638159
150,Transit,Transportation,Mississauga,Rathburn City Centre Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Rathburn Rd W / Station Gate Rd,L5B 4E5,Hurontario Light Rail Transit (LRT),0,,,,,,43.594286,-79.646759
151,Transit,Transportation,Mississauga,Eglinton and Hurontario Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Eglinton Ave E,L4Z 3X6,Hurontario Light Rail Transit (LRT),0,,,,,,43.606756,-79.652553
152,Transit,Transportation,Mississauga,Bristol Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Bristol Rd E ,L5R 3K3,Hurontario Light Rail Transit (LRT),0,,,,,,43.614477,-79.663164
153,Transit,Transportation,Mississauga,Matheson Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Matheson Blvd W,L5R 1C5,Hurontario Light Rail Transit (LRT),0,,,,,,43.619433,-79.669837
154,Transit,Transportation,Mississauga,Britannia Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Britannia Rd E ,L4Z 3W7,Hurontario Light Rail Transit (LRT),0,,,,,,43.626345,-79.679149
155,Transit,Transportation,Mississauga,Courtney Park Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Courtneypark Dr E,L5T 2Y9,Hurontario Light Rail Transit (LRT),0,,,,,,43.637162,-79.693794
156,Transit,Transportation,Mississauga,Derry Stop,Under construction,Fall 2024,New Hurontario LRT stop,,Peel,Central,Hurontario St / Derry Rd,L5T 2Z6,Hurontario Light Rail Transit (LRT),0,,,,,,43.645975,-79.705853
157,Transit,Transportation,Mississauga,Malton GO Station,Complete,To Be Determined,Existing station on the Kitchener line,,Peel,Central,,L4T 1A9,Kitchener GO Line,0,,,,,,43.705708,-79.638071
158,Transit,Transportation,Mississauga,Mississauga Transitway,Complete,Dec-17,"18 kilometres of dedicated busway across Mississauga with 12 stations with better access to GO Transit, MiWay, and the TTC, and service connection to Toronto Pearson International Airport",18 new kilometres of dedicated bus lanes and 12 stations,Peel,Central,,,Mississauga Transitway,0,Yes,Yes,Yes,,http://www.metrolinx.com/en/greaterregion/projects/mississauga-transitway.aspx,,
159,Transit,Transportation,Mississauga,Erin Mills Station,Complete,Sep-15,New Mississauga Transitway station,,Peel,Central,4430 Erin Mills Pkwy,L5M 4E4,Mississauga Transitway,0,,,,,,43.552191,-79.700339
160,Transit,Transportation,Mississauga,Tahoe Station,Complete,Feb-16,New Mississauga Transitway station,,Peel,Central,4650 Tahoe Blvd,L4W 0B5,Mississauga Transitway,0,,,,,,43.638889,-79.610312
161,Transit,Transportation,Mississauga,Etobicoke Creek Station,Complete,Feb-16,New Mississauga Transitway station,,Peel,Central,1915 Eglinton Ave E,L4W 5N2,Mississauga Transitway,0,,,,,http://www.mississauga.ca/portal/miway/transitwaystations,43.645501,-79.610225
162,Transit,Transportation,Mississauga,City Centre Transit Terminal,Complete,Feb-16,New Mississauga Transitway station,,Peel,Central,200 Rathburn Rd W,L5B 4C1,Mississauga Transitway,0,,,,,,43.593786,-79.646394
163,Transit,Transportation,Mississauga,Central Parkway Station,Complete,Nov-14,New Mississauga Transitway station,,Peel,Central,4325 Central Pkwy E,L4Z 1H4,Mississauga Transitway,0,,,,,http://www.mississauga.ca/portal/miway/transitwaystations,43.607964,-79.636177
164,Transit,Transportation,Mississauga,Cawthra Station,Complete,Nov-14,New Mississauga Transitway station,,Peel,Central,775 Eastgate Pkwy,L4W 1J8,Mississauga Transitway,0,,,,,http://www.mississauga.ca/portal/miway/transitwaystations,43.617511,-79.628076
165,Transit,Transportation,Mississauga,Tomken Station,Complete,Nov-14,New Mississauga Transitway station,,Peel,Central,4450 Tomken Rd,L4W 1J9,Mississauga Transitway,0,,,,,,43.62177,-79.623492
166,Transit,Transportation,Mississauga,Dixie Station,Complete,Nov-14,New Mississauga Transitway station,,Peel,Central,4440 Dixie Rd,L5T 1A6,Mississauga Transitway,0,,,,,http://www.mississauga.ca/portal/miway/transitwaystations,43.630415,-79.614372
167,Transit,Transportation,Mississauga,Orbitor Station,Complete,May-17,New Mississauga Transitway station,,Peel,Central,Orbitor Dr / Eglinton Ave W,L4W 4Y4,Mississauga Transitway,0,,,,,,43.657067,-79.598467
168,Transit,Transportation,Mississauga,Spectrum Station,Complete,May-17,New Mississauga Transitway station,,Peel,Central,5005 Spectrum Way ,L4W 5N6,Mississauga Transitway,0,,,,,,43.649782,-79.605586
169,Transit,Transportation,Mississauga,Winston Churchill Station,Complete,Dec-16,New Mississauga Transitway station,,Peel,Central,4310 Winston Churchill Boulevard ,L5M 7R4,Mississauga Transitway,0,,,,,http://www.mississauga.ca/portal/miway/transitwaystations,43.542013,-79.713197
170,Transit,Transportation,Mississauga,Renforth Gateway Station,Complete,Dec-17,New Mississauga Transitway station,,Peel,Central,5001 Commerce Boulevard  ,L4W 5A7,Mississauga Transitway,0,,,,,,43.662425,-79.592343
171,Transit,Transportation,Mississauga,Construction of a new bus rapid transit corridor along Lakeshore Road in Mississauga,Planning,Oct-27,"Improve capacity, access and speed of public transit along Lakeshore Road by building dedicated, centre-running bus rapid transit lanes from East Avenue toDeta Road;• Service planned intensification / transit oriented development along the Lakeshore Road corridor especially with respect to the redevelopment of the oldLakeview power generation site; and• Build a network of higher order transit lines in the City of MississaugaDesign and widen/reconstruct Lakeshore Road from East Avenue to Deta Road to provide two-way centre-running bus rapid transit lanes and 3 median BRTstop platforms. Relocation of utilities along the length of the corridor is also included.• 2 km of dedicated centre-running bus rapid transit lanes;• 3 new BRT stations-2km of dedicated, separated cycle tracks• 2km of widened sidewalks and improved public realm","Improved mobility and transportation user-experience, potentially leading to new transit network users and lower GHG emissions as a result of a reduction in",Peel,Central,,,,55500000,Yes,Yes,Yes,,,43.5716580|43.5757267|43.5805358|43.5846135|43.5861882,-79.5643732|-79.5600352|-79.5549520|-79.5506640|-79.5490333
172,Transit,Transportation,Mississauga,Enhanced Stop Amenities for Priority (Express) Bus Corridors,Planning,Mar-27,"• Consistent with the 2041 Regional Transportation Plan by Metrolinx, which identified Priority Bus Corridors that include enhancements to customerexperience, the City will improve and enhance 4 Mississauga corridors: Derry, Eglinton, Dixie and Erin Mills, south of 403.Project scope includes procurement of services to complete installation of enhanced transit shelters (large heated shelters, AODA doors, digital signage) ateach of the 4 Mississauga corridor locations identified within City ROW. The construction/procurement phase will include a revised design of the shelter withspecifications from MiWay, and a review of property requirements.• Up to 88 enhanced express shelters will be installed within the 4 corridors identified; and• Coincide with the Province's Frequent Rapid Transit Network Bus Priority Corridors.Shelters include 15 shelters on Erin Mills, 23 shelters on Derry, 26 shelters on Eglinton and 25 shelters on Dixie",Improve capacity of public transit infrastructure through investments in up to 88 transit shelters.,Peel,Central,,,,36800000,Yes,Yes,Yes,,,43.599482,-79.660828
173,Transit,Transportation,Mississauga,Major Bus Rehabilitations,Planning,Oct-27,"Project scope will include the procurement of services to complete major bus rehabilitation. Rehabilitation will include, but is not limited to work on bus engines, transmissions, and energy storage systems. Based on data from the past 4 years, listed below are the average rehabilitation completed broken down by the major components: - # of Engine Replacement/Rebuild per Year: 65 - # of Transmission Replacement/Rebuild per Year: 50 - # of ESS Modules Replaced per Year: 49 Outputs generated as result of this project includes the rehabilitation of 500 existing diesel fueled buses which are not up for lifecycle replacement, in order to maintain and/or extend the lifecycle of the bus. As a result, buses will be able to remain in service for longer periods of time with far less reliability concerns.","To improve quality and safety of existing and future transit system; • To replace and/or rebuild major transit bus components and subsystems (e.g. engines, transmissions, and energy storage systems) within our existing fleet of 500 buses; • To maintain and/or extend the life-cycle of the City of Mississauga’s current diesel fueled bus fleet; and • To increase the reliability and safety of buses for remaining life of the vehicles.",Peel,Central,,,,44100000,Yes,Yes,Yes,,,,
174,Transit,Transportation,Mississauga,ITS Hardware and Software Upgrade in Transit Buses,Planning,Mar-26,"Improve the quality and safety of the existing transit system, through intelligence transportation system improvements (CAD/AVL/MDT) in all transit buses; • Improve vehicle component status/telemetry data collection and upgrade the back-end Scheduling/Planning software • Improve ITS Equipment (cameras, dvr), back-end scheduling and monitoring systems. • Replace the CAD/AVL/MDT unit on approximately 300 transit buses; • Upgrade the back-end Bus Scheduling software (HASTUS) along with Bus Monitoring/Tracking software(Transit Master); • Upgrade other ITS Equipment (cameras,dvr) on all 300 buses; and • Upgrade/activate the software/module which helps with vehicle component monitoring(Bus Intelligence) • 300 transit buses upgraded CAD/AVL/MDT hardware with touch and voice enabled user-friendly interface;","Increased driver and passenger safety as new hardware standard features will immensely help drivers remain focused on the road; • Improved back-end software will provide more dispatching options, bus monitoring/asset tracking and over all security of ITS; • Proactive vehicle maintenance with better real time tracking; and • Increased safety through video surveillance improvements.",Peel,Central,,,,9000000,Yes,Yes,Yes,,,,
175,Transit,Transportation,Mississauga,Installation of On-Street Bus Shelters,Planning,Mar-27,30 on-street transit shelters will be installed per year (30/per year x 7 years = 210 on-street transit shelters); • Increased quality and safety within on-street transit shelters due to enhanced lighting and visibility of customers awaiting pick-up.,"Improve the safety of existing transit network through the installation of lighting at on-street transit shelters. This project will involve the installation of new bus shelters at existing bus stops. Shelter types include solar powered lighting, hydro powered lighting and ad panel lighting.",Peel,Central,,,,6300000,Yes,Yes,Yes,,,43.602173,-79.658389
176,Transit,Transportation,Mississauga,Bus Terminal Shelter Enhancements,Planning,Mar-26,"The construction/procurement phase will include a new design of the shelter with required specifications from MiWay. • 4 enhanced transit shelters installed (Laird/Vega Bus loop, Meadowvale Town Centre, Erin Mills Town Centre and Dixie Outlet Mall);","Improve capacity of public transit infrastructure through investments in enhanced transit shelters (larger and heated); • Improve quality and safety of existing transit system with safety related improvements (digitized signage); and • Improve the public transit customer experience at existing MiWay bus terminals by increasing comfort and accessibility. The project scope includes the procurement of services in order to complete the installation of enhanced transit shelters (large heated shelters, with digital signage), at transit terminals located on leased properties",Peel,Central,,,,1600000,Yes,Yes,Yes,,,43.560474,-79.710711
177,Transit,Transportation,Mississauga,New and/or Rehabilitation of Bus Stop Pads,Planning,2022,"The project will undertake the installation of new bus stop pads / rehabilitation of existing bus stop pads to ensure that bus stops are fully accessible. Annual reviews of existing bus stops and bus stop pad locations are undertaken to identify issue areas and to rectify where possible. For the next two years, an estimated 140 bus stop pads will be installed (approximately 90%) or rehabilitated (approximately 10%).","Accessibility at our bus stops will improve participation opportunities for those with disabilities, removing the isolation barrier of transportation; and • Infrastructure life span will be 20-25 years before replacement, decreasing future municipal costs.",Peel,Central,,,,336000,Yes,Yes,Yes,,,43.58976,-79.671796
178,Transit,Transportation,Mississauga,Replacement of Stop Markers with New Accessible Design,Planning,Mar-27,Purchase and installation of 3325 bus poles and 6650 stop markers. Stop markers will be printed accordingto a new accessible design to be implemented system wide (at all bus stops).,Replace existing bus stop markers with an improved accessible design to ensure driver visibility; • Ensure compliance with City standards and compliance with AODA (Accessibility for Ontarians with Disabilities Act) standards; and • Ensure that residents of all abilities are able to safely enjoy Mississauga's public transit network.,Peel,Central,,,,704000,Yes,Yes,Yes,,,43.594393,-79.658376
179,Transit,Transportation,Mississauga,Enhanced Customer Partitions (Transitway),Planning,Mar-27,• Meet/or exceed the Accessibility for Ontarians with Disabilities Act and City accessibility standards.,"Minimize potential safety issues with customers crossing between platforms at stations along the Transitway and traversing on the guideway. While this is currently the path of least resistance, it is a prohibited and unsafe route for pedestrians; and • Ensure consistency with Metrolinx-owned Transitway partitions. Project scope includes the procurement of services in order to construct enhanced glass partitions on top of an existing median concrete jersey barrier that separates the guideway (i.e., the direction of travel) at 7 station locations in order to prevent customers from using the guideway",Peel,Central,,,,700000,Yes,Yes,Yes,,,43.62961,-79.615184
180,Transit,Transportation,Mississauga,Transit Terminal Upgrades,Planning,Oct-27,"The project will undertake the installation of new bus stop pads / rehabilitation of existing bus stop pads to ensure that bus stops are fully accessible. Annual reviews of existing bus stops and bus stop pad locations are undertaken to identify issue areas and to rectify where possible. For the next two years, an estimated  140 bus stop pads will be installed (approximately 90%) or rehabilitated (approximately 10%).","To undertake rehabilitation work and upgrades to existing mini-terminals, bays and bus loops to ensure that infrastructure is safe for use",Peel,Central,,,,700000,Yes,Yes,Yes,,,43.595318,-79.633303
181,Transit,Transportation,Mississauga,Purchase of Transit Support Vehicles,Planning,Mar-26,"• 140 new and/or refurbished bus stop pads (70 bus pads/year x 2 years = 140 total) - using the next two years as a guideline it would be 126 new/extension (~90%), 14 rehabilitation (~10%), but will vary from year to year; ","This project will also support the City of Mississauga's transition from gas-powered transit support vehicles to zero-emission battery electric alternatives, reducing emissions.",Peel,Central,,,,400000,Yes,Yes,Yes,,,,
182,Transit,Transportation,Mississauga,Farebox Refurbishments,Under construction,2023,Refurbish the farebox system in 530 buses. ,"Extended useful life, improved quality and accessibility of the transit system.",Peel,Central,,,,1638000,Yes,Yes,Yes,,,,
183,Transit,Transportation,Mississauga,Bus Replacement Program,Planning,Mar-27,"The purchase of 358 second-generation hybrid buses through the Mississauga Bus Replacement Program to replace existing diesel vehicles, reduce greenhouse gas emissions, and improve the quality and reliability of transit in Mississauga",Improved capacity of public transit infrastructure.,Peel,Central,,,,0,Yes,Yes,Yes,,,43.589,-79.6441
184,Transit,Transportation,Mississauga,Transit Priority Measures (Infrastructure) for Priority (Express) Bus Corridors,Planning,Mar-27,"Project scope includes procurement of services to construct transit priority measures such as queue jump lanes at each of the 3 Mississauga corridor locationsidentified within City ROW. The construction/procurement phase will include a review of property requirements.• Transit priority measures (i.e., queue jump lanes) will be introduced at up to 25 intersections- 8 intersections on Derry Rd.- 8 intersections on Eglington Rd.- 9 intersections on Dixie Rd.• Coincide with the Province's Frequent Rapid Transit Network Bus Priority Corridors.The intent is to provide a queue jump lane on both approaches (i.e., 2 at each intersection) for a total of 16 queue jump lanes on Derry, 16 queue jump lanes onEglinton and 18 queue jump lanes on Dixie.",• Improve quality and safety of the existing transit system with safety related and operational improvements,Peel,Central,,,,0,Yes,Yes,Yes,,,43.589,-79.6441
185,Transit,Transportation,Newmarket,Davis Drive and Highway 404 Carpool Lot Expansion,Complete,Nov-15,,,York,Central,,,Highway 404,4000000,,Yes,,Yes,https://www.yorkregion.com/news-story/5563688-construction-beginning-at-davis-drive-hwy-404-park-and-ride/,44.067408,-79.421708
186,Transit,Transportation,Newmarket,Newmarket GO Station,Complete,To Be Determined,Existing station on the Barrie Line,,York,Central,,,Barrie GO Line,0,,,,,,44.060475,-79.458695
187,Transit,Transportation,Niagara,Technology Upgrades,Planning,2022,"Upgrade 29 buses with new technology, including radio communication systems and security cameras.","Enhanced safety for transit users, and improved communication between operators of regional transit.",Niagara,Central,,,,783725,Yes,Yes,Yes,,,,
188,Transit,Transportation,Niagara,Fare Payment Technology,Planning,2022,"Install new fareboxes on buses  to provide multiple payment options for riders. e.g.:  mobile ticketing, debit/credit cards, smart card, etc.",Enhance convenience for transit system users.,Niagara,Central,,,,1355750,Yes,Yes,Yes,,,,
189,Transit,Transportation,Niagara,Bus Purchase,Planning,2022,Purchase two new buses with updated technology. ,"Enhanced service frequency, and improved capacity and quality of the transit system. ",Niagara,Central,,,,1650000,Yes,Yes,Yes,,,,
190,Transit,Transportation,Niagara Falls,Conventional Transit Bus Replacement,Planning,2021,Purchase four 40' and two 60' buses to replace vehicles that have exceeded their useful life expectancy.,,Niagara,Central,,,,4675000,Yes,Yes,Yes,,,,
191,Transit,Transportation,Niagara Falls,Conventional Transit Buses Refurbishment,Complete,Aug-21,"Refurbish four 2009, 40-foot Novabus Low Floor Series diesel buses to extend their useful life.","Improved capacity, quality and safety of existing and future transit systems.",Niagara,Central,,,,660000,Yes,Yes,Yes,,,,
192,Transit,Transportation,Niagara Falls,Transit Bus Refurbishment,Complete,Dec-20,Replace the transmission on six buses. ,"Improved fuel economy, transit reliability and lowered maintenance.  ",Niagara,Central,,,,68200,Yes,Yes,Yes,,,,
193,Transit,Transportation,Niagara Falls,Automotive Lift,Planning,2022,Purchase an automotive lift for buses.,"Enhanced safety and productivity, increased efficiency and quality of the public transit system.",Niagara,Central,,,,44000,Yes,Yes,Yes,,,,
194,Transit,Transportation,Niagara Falls, Video Camera Systems,Planning,2022,Install video surveillance equipment on public transit buses.,Improved safety and security of operators and passengers.,Niagara,Central,,,,990000,Yes,Yes,Yes,,,,
195,Transit,Transportation,Niagara Falls,Vehicle Hoist,Planning,Dec-24,Purchase an in-ground hoist for bus repair,Increased efficiency and productivity of vehicle maintenance.,Niagara,Central,,,,495000,Yes,Yes,Yes,,,,
196,Transit,Transportation,Niagara Falls,Extension of Parking and Storage Facilities,Planning,Dec-24,Expansion of the bus fleet parking facility will create additional indoor parking spaces for buses,THis will increase the longevity of buses  by reducing their exposure to the elements.  ,Niagara,Central,,,,3850000,Yes,Yes,Yes,,,,
197,Transit,Transportation,Niagara Falls,Video Surveillance Equipment ,Planning,2022,Install video surveillance equipment at the Morrison/ Dorchester transit hub.,Improved  safety and security of transit customers and employees. ,Niagara,Central,,,,55000,Yes,Yes,Yes,,,,
198,Transit,Transportation,Niagara Falls,New Farebox System,Planning,2022,Purchase a new farebox system ,Integrated  contactless payment to access all of the transit systems in the Niagara Region.,Niagara,Central,,,,1100000,Yes,Yes,Yes,,,,
